Indicador;Nível Territorial;Abertura Territorial;Variável de abertura 1;Categoria de abertura 1;Variável de abertura 2;Categoria de abertura 2;Maio;Junho;Situação Maio para Junho;Julho;Situação Junho para Julho;Agosto;Situação Julho para Agosto;Setembro;Situação Agosto para Setembro;Outubro;Situação Setembro para Outubro;Novembro;Situação Outubro para Novembro
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-; -   ; -   ;-;   305 ;-;   424 ;-;   545 ;-;   621 ;-;   718 ;-
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-; -   ; -   ;-;   144 ;-;   228 ;-;   272 ;-;   350 ;-;   433 ;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Sexo;Total;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Sexo;Homem;-;-;0,0;0,0;-;3,5;-;2,9;-;2,6;-;2,6;-;2,3;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Sexo;Mulher;-;-;0,0;0,0;-;3,3;-;2,8;-;2,3;-;2,2;-;2,0;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade;Total;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;13,5;-;10,5;-;8,5;-;8,7;-;7,7;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;9,7;-;7,5;-;6,4;-;5,9;-;5,5;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;5,5;-;4,3;-;3,6;-;3,5;-;3,2;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;3,0;-;2,6;-;2,3;-;2,2;-;2,0;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;6,5;-;5,3;-;4,5;-;4,0;-;3,5;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;2,9;-;2,5;-;2,1;-;2,1;-;1,9;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;6,5;-;5,3;-;4,5;-;4,0;-;3,5;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Cor ou Raça;Total4;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Cor ou Raça;Branca;-;-;0,0;0,0;-;3,1;-;2,6;-;2,3;-;2,2;-;2,0;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;5,6;-;4,9;-;4,5;-;4,8;-;4,2;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Nível de instrução;Total;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;6,1;-;4,7;-;4,2;-;4,2;-;3,7;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;6,3;-;5,4;-;4,5;-;4,5;-;4,0;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;3,8;-;3,3;-;2,7;-;2,6;-;2,4;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;4,8;-;4,2;-;3,8;-;3,8;-;3,5;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;Menos de 1/2 Salário Mínimo;-;-;0,0;0,0;-;11,1;-;9,5;-;7,9;-;8,9;-;6,5;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1/2 a menos de 1 Salário Mínimo;-;-;0,0;0,0;-;6,0;-;5,9;-;4,6;-;4,1;-;4,0;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1 a menos de 2 Salários Mínimos;-;-;0,0;0,0;-;4,3;-;3,6;-;3,2;-;3,0;-;2,8;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-;0,0;0,0;-;6,3;-;5,6;-;5,0;-;4,6;-;4,3;-
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-;0,0;0,0;-;8,4;-;7,6;-;7,3;-;6,7;-;6,3;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Sexo;Total;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Sexo;Homem;-;-;0,0;0,0;-;46,1;-;46,3;-;46,9;-;47,2;-;47,2;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Sexo;Mulher;-;-;0,0;0,0;-;53,9;-;53,7;-;53,1;-;52,8;-;52,8;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;Total;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;3,5;-;4,4;-;4,6;-;4,3;-;4,2;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;5,8;-;6,2;-;6,7;-;6,9;-;6,5;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;20,4;-;20,6;-;20,6;-;20,6;-;20,7;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;59,1;-;57,1;-;56,3;-;55,9;-;56,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;11,2;-;11,8;-;11,8;-;12,3;-;12,7;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;88,8;-;88,2;-;88,2;-;87,7;-;87,3;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;11,2;-;11,8;-;11,8;-;12,3;-;12,7;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Cor ou Raça;Total4;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Cor ou Raça;Branca;-;-;0,0;0,0;-;76,2;-;76,7;-;76,6;-;76,0;-;76,1;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;23,1;-;22,8;-;22,7;-;23,4;-;23,2;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Total;-;-;0,0;0,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;18,9;-;21,8;-;21,5;-;21,6;-;21,0;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;14,0;-;14,2;-;15,2;-;15,2;-;15,1;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;37,5;-;37,8;-;37,5;-;37,1;-;37,3;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;29,5;-;26,2;-;25,9;-;26,0;-;26,6;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;Menos de 1/2 Salário Mínimo;-;-;0,0;0,0;-;9,5;-;8,6;-;8,3;-;8,8;-;8,6;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1/2 a menos de 1 Salário Mínimo;-;-;0,0;0,0;-;21,3;-;23,6;-;23,7;-;23,2;-;23,5;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1 a menos de 2 Salários Mínimos;-;-;0,0;0,0;-;37,1;-;37,6;-;38,5;-;38,4;-;37,8;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-;0,0;0,0;-;21,8;-;19,7;-;19,7;-;18,9;-;18,8;-
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-;0,0;0,0;-;10,3;-;10,6;-;9,9;-;10,7;-;11,3;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Sexo;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Sexo;Homem;-;-;0,0;0,0;-;2,1;-;1,7;-;1,4;-;1,3;-;1,2;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Sexo;Mulher;-;-;0,0;0,0;-;1,8;-;1,5;-;1,3;-;1,2;-;1,1;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;12,8;-;9,9;-;7,9;-;8,0;-;7,3;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;8,7;-;6,8;-;5,8;-;5,3;-;4,9;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;4,6;-;3,5;-;3,0;-;2,8;-;2,6;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;1,8;-;1,5;-;1,3;-;1,2;-;1,1;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;6,0;-;4,9;-;4,2;-;3,6;-;3,2;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;0,8;-;0,7;-;0,6;-;0,5;-;0,5;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;6,0;-;4,9;-;4,2;-;3,6;-;3,2;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Cor ou Raça;Total4;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Cor ou Raça;Branca;-;-;0,0;0,0;-;1,5;-;1,3;-;1,2;-;1,2;-;1,1;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;4,8;-;4,2;-;3,9;-;4,0;-;3,6;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;5,1;-;3,8;-;3,4;-;3,4;-;3,1;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;5,7;-;4,8;-;3,9;-;3,8;-;3,5;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;2,9;-;2,5;-;2,1;-;2,1;-;1,9;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;3,9;-;3,6;-;3,2;-;3,1;-;2,9;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;Menos de 1/2 Salário Mínimo;-;-;0,0;0,0;-;10,4;-;9,2;-;7,7;-;8,4;-;6,3;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1/2 a menos de 1 Salário Mínimo;-;-;0,0;0,0;-;5,4;-;5,1;-;4,0;-;3,8;-;3,6;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1 a menos de 2 Salários Mínimos;-;-;0,0;0,0;-;3,5;-;3,1;-;2,6;-;2,4;-;2,3;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-;0,0;0,0;-;5,5;-;5,0;-;4,4;-;4,1;-;3,9;-
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-;0,0;0,0;-;8,1;-;7,3;-;7,0;-;6,3;-;5,9;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Sexo;Total;-;-;0,0;0,0;-;4,6;-;7,1;Aumento;9,2;Aumento;10,9;Aumento;12,7;Aumento
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Sexo;Homem;-;-;0,0;0,0;-;4,4;-;6,7;-;8,8;-;10,5;-;12,2;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Sexo;Mulher;-;-;0,0;0,0;-;4,9;-;7,5;-;9,5;-;11,3;-;13,1;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;Total;-;-;0,0;0,0;-;4,6;-;7,1;-;9,2;-;10,9;-;12,7;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;1,3;-;2,4;-;3,2;-;3,6;-;4,1;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;2,1;-;3,4;-;4,8;-;5,8;-;6,4;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;6,1;-;9,4;-;12,1;-;14,4;-;16,9;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;6,5;-;9,7;-;12,3;-;14,5;-;16,9;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;3,1;-;5,0;-;6,5;-;8,0;-;9,5;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;4,6;-;7,1;-;9,2;-;10,9;-;12,7;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;4,9;-;7,6;-;9,7;-;11,5;-;13,3;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;3,1;-;5,0;-;6,5;-;8,0;-;9,5;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Cor ou Raça;Total4;-;-;0,0;0,0;-;4,6;-;7,1;-;9,2;-;10,9;-;12,7;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Cor ou Raça;Branca;-;-;0,0;0,0;-;4,7;-;7,2;-;9,3;-;10,9;-;12,7;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;4,5;-;6,9;-;8,8;-;10,8;-;12,5;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Total;-;-;0,0;0,0;-;4,6;-;7,1;-;9,2;-;10,9;-;12,7;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;2,2;-;3,9;-;4,9;-;5,9;-;6,7;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;3,8;-;6,0;-;8,4;-;10,0;-;11,5;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;6,0;-;9,4;-;11,8;-;13,9;-;16,3;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;9,4;-;12,8;-;16,3;-;19,5;-;23,1;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;Menos de 1/2 Salário Mínimo;-;-;0,0;0,0;-;3,3;-;4,9;-;6,3;-;7,4;-;7,9;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1/2 a menos de 1 Salário Mínimo;-;-;0,0;0,0;-;3,2;-;5,5;-;7,2;-;8,7;-;10,2;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;1 a menos de 2 Salários Mínimos;-;-;0,0;0,0;-;4,7;-;7,1;-;9,2;-;10,9;-;12,9;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;2 a menos de 4 Salários Mínimos;-;-;0,0;0,0;-;7,3;-;9,9;-;12,4;-;14,6;-;16,5;-
Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Rendimento real domiciliar per capita efetivamente recebido;4 ou mais Salários Mínimos;-;-;0,0;0,0;-;10,0;-;15,0;-;17,3;-;21,6;-;26,5;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Sexo;Total;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Sexo;Homem;-;-;0,0;0,0;-;3,5;-;2,9;-;2,6;-;2,6;-;2,3;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Sexo;Mulher;-;-;0,0;0,0;-;3,3;-;2,8;-;2,3;-;2,2;-;2,0;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;Total;-;-;0,0;0,0;-;2,8;-;2,4;-;2,0;-;2,0;-;1,8;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;13,5;-;10,5;-;8,5;-;8,7;-;7,7;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;9,7;-;7,5;-;6,4;-;5,9;-;5,5;-
CV - Percentual de pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total da população (%);Grande Região;Sul;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;5,5;-;4,3;-;3,6;-;3,5;-;3,2;-
